date,city_code ,temp_mean,temp_max,temp_min,hdd,dew_point,humidity_avg,humidity_max,humidity_min, precipitation, sea_level_pressure,wind_speed_avg,wind_speed_max, visibility, events
5/19/95,KFTY,70,77,63,N/A,48,51,87,19,0,29.79,N/A,14,8,Fog Rain Thunderstorm
5/20/95,KFTY,64,75,52,2,44,49,90,30,0,29.91,N/A,12,10,
5/21/95,KFTY,66,81,50,N/A,49,58,93,29,0,30.01,N/A,7,10,
5/22/95,KFTY,70,81,59,N/A,54,58,86,36,0,30.09,N/A,9,11,
5/23/95,KFTY,70,82,59,N/A,56,62,93,37,0,30.17,N/A,9,11,
5/24/95,KFTY,72,83,61,N/A,57,56,90,40,0,30.17,N/A,8,13,
5/25/95,KFTY,74,86,63,N/A,61,65,87,40,0,30.11,N/A,12,9,
5/26/95,KFTY,77,88,66,N/A,64,65,90,40,0,30.08,N/A,8,8,Fog
5/27/95,KFTY,78,90,66,N/A,66,70,90,42,0,30.04,N/A,8,7,Fog Rain Thunderstorm
5/28/95,KFTY,76,83,68,N/A,66,77,97,54,0,30.1,N/A,7,6,Fog
5/29/95,KFTY,78,88,68,N/A,65,68,96,40,0,30.1,N/A,9,9,Fog
5/30/95,KFTY,76,81,70,N/A,65,72,91,54,0,30.06,N/A,9,9,Fog Rain
5/31/95,KFTY,70,77,63,N/A,63,79,100,60,0,30.04,N/A,9,8,Fog Rain Thunderstorm
6/1/95,KFTY,74,83,66,N/A,66,78,97,47,0,30.03,N/A,9,7,Fog Rain Thunderstorm
6/2/95,KFTY,76,81,70,N/A,68,78,93,60,0,30.03,N/A,8,9,Fog
6/3/95,KFTY,76,84,68,N/A,64,70,97,41,0,30.06,N/A,5,8,Fog Rain
6/4/95,KFTY,74,86,63,N/A,64,68,97,40,0,30.03,N/A,7,9,Fog
6/5/95,KFTY,72,77,68,N/A,67,86,96,71,0,29.83,N/A,15,8,Fog Rain
6/6/95,KFTY,77,86,68,N/A,66,71,96,47,0.07,29.74,N/A,12,8,Fog Rain
6/7/95,KFTY,76,88,65,N/A,66,68,93,43,0.02,29.85,N/A,12,9,Fog Rain
6/8/95,KFTY,80,91,68,N/A,69,68,93,45,0,29.99,N/A,7,9,
6/9/95,KFTY,82,92,73,N/A,69,63,87,40,0,30.08,N/A,7,7,Fog
6/10/95,KFTY,82,93,70,N/A,68,66,87,38,0,30.08,N/A,9,7,Fog Rain Thunderstorm
6/11/95,KFTY,78,88,68,N/A,68,80,97,55,0.25,29.97,N/A,12,6,Fog Rain Thunderstorm
6/12/95,KFTY,68,72,63,N/A,63,83,97,61,0,29.84,N/A,13,7,Fog Rain Thunderstorm
6/13/95,KFTY,62,73,50,4,50,63,86,37,0,29.9,N/A,9,10,
6/14/95,KFTY,66,79,54,N/A,49,58,86,30,0,30.08,N/A,6,10,
6/15/95,KFTY,69,82,56,N/A,55,63,93,33,0,30.19,N/A,5,9,Fog
6/16/95,KFTY,71,81,61,N/A,57,62,90,41,0,30.3,N/A,10,9,
6/17/95,KFTY,71,81,61,N/A,57,62,90,36,0,30.31,N/A,12,9,Thunderstorm
6/18/95,KFTY,70,81,59,N/A,54,61,93,29,0,30.22,N/A,8,9,Fog
6/19/95,KFTY,68,72,63,N/A,56,70,87,25,0,30.06,N/A,5,8,Fog Rain
6/20/95,KFTY,69,79,59,N/A,59,74,97,43,0,29.95,N/A,36,5,Fog Thunderstorm
6/21/95,KFTY,69,77,61,N/A,62,81,97,55,0,29.97,N/A,20,5,Fog Rain Thunderstorm
6/22/95,KFTY,70,81,59,N/A,61,73,100,35,0,30,N/A,6,6,Fog
6/23/95,KFTY,74,86,63,N/A,63,68,97,43,0,29.96,N/A,7,7,Fog
6/24/95,KFTY,78,88,68,N/A,65,70,93,44,0,29.89,N/A,9,6,Fog Rain Thunderstorm
6/25/95,KFTY,75,84,66,N/A,68,82,97,53,0,29.89,N/A,9,5,Fog
6/26/95,KFTY,77,84,70,N/A,70,83,97,59,0,29.93,N/A,9,6,Fog Rain Thunderstorm
6/27/95,KFTY,78,88,68,N/A,64,70,100,35,0,30,N/A,13,8,Fog
6/28/95,KFTY,76,88,64,N/A,63,65,93,39,0,30.03,N/A,9,10,Fog
6/29/95,KFTY,76,83,68,N/A,66,74,90,55,0,30.02,N/A,10,7,Fog
6/30/95,KFTY,78,88,68,N/A,68,77,97,43,0,30,N/A,14,7,Fog Rain Thunderstorm
7/1/95,KFTY,74,81,68,N/A,68,84,93,58,0,29.98,N/A,12,6,Fog Rain Thunderstorm
7/2/95,KFTY,74,83,66,N/A,65,75,97,49,0,29.97,N/A,12,6,Fog
7/3/95,KFTY,77,86,68,N/A,65,71,96,25,0,29.99,N/A,10,5,Fog Rain Thunderstorm
7/4/95,KFTY,77,86,68,N/A,68,80,97,49,0,30.13,N/A,17,7,Fog Rain Thunderstorm
7/5/95,KFTY,79,90,68,N/A,66,70,100,33,0,30.17,N/A,8,9,Fog
7/6/95,KFTY,78,86,70,N/A,67,68,85,49,0,30.15,N/A,10,9,
7/7/95,KFTY,77,86,68,N/A,64,63,87,39,0,30.1,N/A,14,10,
7/8/95,KFTY,76,86,65,N/A,59,56,81,33,2.39,30.04,N/A,13,9,
7/9/95,KFTY,74,86,63,N/A,63,66,90,43,2.33,29.98,N/A,10,8,Fog
7/10/95,KFTY,79,90,68,N/A,67,69,93,39,3.34,29.96,N/A,5,5,Fog
7/11/95,KFTY,82,93,72,N/A,68,63,91,38,2.55,30,N/A,9,6,Fog
7/12/95,KFTY,84,95,72,N/A,67,60,87,31,3.56,30.05,N/A,12,7,Fog
7/13/95,KFTY,82,91,73,N/A,65,54,82,35,3.5,30.1,N/A,13,7,Fog
7/14/95,KFTY,81,92,70,N/A,66,61,87,37,3.48,30.11,N/A,8,7,Fog
7/15/95,KFTY,84,95,72,N/A,67,63,91,33,3.55,30.06,N/A,8,6,Fog
7/16/95,KFTY,84,95,73,N/A,65,56,87,30,2.77,30.01,N/A,13,6,Fog
7/17/95,KFTY,82,92,73,N/A,68,63,87,44,2.57,29.93,N/A,16,6,Fog Rain Thunderstorm
7/18/95,KFTY,82,95,70,N/A,67,62,94,24,2.86,29.85,N/A,13,7,Fog
7/19/95,KFTY,84,95,72,N/A,66,56,81,33,3.58,29.95,N/A,8,9,
7/20/95,KFTY,86,97,74,N/A,68,57,85,32,2.85,29.96,N/A,12,8,Fog
7/21/95,KFTY,84,92,75,N/A,71,72,90,45,0.98,30,N/A,12,6,Fog Rain
7/22/95,KFTY,82,95,70,N/A,70,70,93,40,2.66,30.01,N/A,12,8,
7/23/95,KFTY,84,95,72,N/A,69,66,93,37,3.56,29.98,N/A,12,11,Fog
7/24/95,KFTY,86,97,74,N/A,69,62,94,32,3.59,29.99,N/A,14,10,Fog
7/25/95,KFTY,86,99,73,N/A,66,55,87,27,2.62,30.01,N/A,13,9,
7/26/95,KFTY,82,90,72,N/A,69,68,87,42,1.75,30.01,N/A,14,8,Rain Thunderstorm
7/27/95,KFTY,78,88,68,N/A,69,76,97,51,2.5,30.02,N/A,14,8,Fog Rain Thunderstorm
7/28/95,KFTY,76,83,70,N/A,69,75,93,58,3.28,30.09,N/A,13,10,
7/29/95,KFTY,80,90,70,N/A,68,74,96,41,1.61,30.17,N/A,15,10,Rain Thunderstorm
7/30/95,KFTY,80,91,68,N/A,67,68,97,38,2.82,30.17,N/A,14,12,
7/31/95,KFTY,81,90,72,N/A,67,64,93,38,3.45,30.13,N/A,12,10,
8/1/95,KFTY,80,90,70,N/A,66,61,91,40,3.45,30.11,N/A,9,9,Fog
8/2/95,KFTY,80,91,70,N/A,65,62,87,33,3.48,30.08,N/A,17,9,
8/3/95,KFTY,76,82,70,N/A,69,81,93,62,0.93,30.08,N/A,17,9,Fog Rain
8/4/95,KFTY,81,88,74,N/A,69,70,91,46,2.76,30.08,N/A,15,9,
8/5/95,KFTY,79,86,72,N/A,69,73,90,49,2.49,30.01,N/A,18,10,
8/6/95,KFTY,80,88,72,N/A,71,77,96,53,2.4,30.02,N/A,15,11,Fog
8/7/95,KFTY,78,83,72,N/A,72,87,97,65,1.16,30.07,N/A,14,8,Fog Rain Thunderstorm
8/8/95,KFTY,72,74,70,N/A,69,89,97,79,1.94,30.11,N/A,13,6,Fog
8/9/95,KFTY,74,79,68,N/A,66,77,96,64,2.51,30.07,N/A,7,6,Fog Rain
8/10/95,KFTY,76,86,65,N/A,66,72,96,46,1.72,29.99,N/A,7,7,Fog
8/11/95,KFTY,80,90,70,N/A,67,69,93,42,3.33,29.97,N/A,15,8,Fog Thunderstorm
8/12/95,KFTY,82,93,70,N/A,70,70,97,43,1.99,30,N/A,28,8,Fog Rain
8/13/95,KFTY,85,97,73,N/A,67,60,91,32,3.62,29.99,N/A,7,6,Fog
8/14/95,KFTY,86,95,77,N/A,68,59,84,35,3.68,29.99,N/A,8,5,Fog
8/15/95,KFTY,87,97,77,N/A,70,64,84,33,2.92,29.95,N/A,8,5,
8/16/95,KFTY,86,97,75,N/A,71,61,87,38,2.77,29.93,N/A,8,5,Fog
8/17/95,KFTY,86,99,72,N/A,65,56,82,22,4.67,29.85,N/A,9,5,Fog
8/18/95,KFTY,87,99,75,N/A,68,64,82,28,0,29.92,N/A,7,5,Fog
8/19/95,KFTY,85,93,77,N/A,72,71,85,47,0.31,29.92,N/A,28,5,Fog Rain Thunderstorm
8/20/95,KFTY,76,83,68,N/A,69,81,100,65,1.8,30.01,N/A,31,6,Fog Rain Thunderstorm
8/21/95,KFTY,76,81,72,N/A,67,82,96,17,0,30.05,N/A,10,4,Fog Rain
8/22/95,KFTY,79,88,70,N/A,71,79,97,50,0,30.04,N/A,9,6,Fog Rain Thunderstorm
8/23/95,KFTY,79,86,72,N/A,69,71,97,53,1.83,30.02,N/A,12,4,Fog
8/24/95,KFTY,79,86,72,N/A,70,81,97,56,0.83,30,N/A,17,7,Fog Rain
8/25/95,KFTY,76,79,72,N/A,72,92,97,79,0,29.93,N/A,15,7,Fog Rain
8/26/95,KFTY,72,73,72,N/A,72,95,100,93,0,29.81,N/A,15,5,Fog Rain
8/27/95,KFTY,77,82,72,N/A,72,91,100,69,1.37,29.81,N/A,15,6,Fog
8/28/95,KFTY,79,88,70,N/A,69,77,97,46,3.48,29.93,N/A,9,11,
8/29/95,KFTY,78,88,68,N/A,68,74,97,46,2.54,30.04,N/A,7,8,Fog
8/30/95,KFTY,76,81,70,N/A,70,86,97,67,0,30.03,N/A,0,4,Fog
8/31/95,KFTY,76,83,70,N/A,69,78,93,57,3.25,30.05,N/A,6,4,Fog
9/1/95,KFTY,80,90,70,N/A,68,75,96,46,2.42,29.94,N/A,21,6,Fog
9/2/95,KFTY,73,82,64,0,62,70,97,47,2.34,29.95,N/A,7,8,Fog
9/3/95,KFTY,71,79,63,0,59,67,93,45,3.03,30.08,N/A,9,9,Fog
9/4/95,KFTY,69,79,59,0,57,66,96,38,3.02,30.19,N/A,12,9,Fog
9/5/95,KFTY,70,81,59,0,59,71,93,42,3,30.2,N/A,12,9,Fog
9/6/95,KFTY,72,83,61,0,58,68,97,38,3.05,30.12,N/A,13,9,
9/7/95,KFTY,71,81,61,0,60,64,93,46,1.63,29.98,N/A,9,13,
9/8/95,KFTY,73,83,63,0,62,72,97,44,3.11,29.94,N/A,10,11,
9/9/95,KFTY,74,86,63,0,64,72,97,43,4.06,29.95,N/A,9,7,Fog
9/10/95,KFTY,76,88,64,0,64,69,96,40,1.59,30.02,N/A,7,6,Fog
9/11/95,KFTY,76,83,70,0,66,71,90,52,1.57,30.13,N/A,10,6,Fog
9/12/95,KFTY,74,79,68,0,67,81,87,69,2.28,30.19,N/A,10,6,Fog
9/13/95,KFTY,74,83,66,0,66,79,93,55,2.23,30.15,N/A,9,5,Fog
9/14/95,KFTY,71,77,65,0,63,82,97,52,1.85,30.14,N/A,13,6,Fog Rain Thunderstorm
9/15/95,KFTY,73,83,63,0,64,78,97,52,2.23,30.16,N/A,8,7,Fog
9/16/95,KFTY,74,79,70,0,68,80,97,66,2.31,30.08,N/A,7,6,Fog Rain
9/17/95,KFTY,76,81,68,0,67,81,97,60,2.5,29.93,N/A,14,8,Fog Rain
9/18/95,KFTY,71,79,63,0,62,77,93,54,2.31,29.98,N/A,14,8,Fog
9/19/95,KFTY,71,79,63,0,61,75,93,48,2.92,30.09,N/A,13,8,Fog
9/20/95,KFTY,70,81,59,0,62,76,97,52,2.95,30.1,N/A,7,8,Fog
9/21/95,KFTY,72,73,70,0,66,82,93,71,1.5,30.08,N/A,5,6,Fog Rain
9/22/95,KFTY,64,73,55,1,63,88,93,79,1.47,30.04,N/A,17,6,Fog Rain
9/23/95,KFTY,56,59,52,10,53,91,97,43,0.59,30.11,N/A,12,7,Fog Rain
9/24/95,KFTY,53,56,50,12,33,46,90,39,1.1,30.14,N/A,9,7,Fog
9/25/95,KFTY,60,64,55,6,57,89,96,80,1.86,30.06,N/A,5,5,Fog
9/26/95,KFTY,68,72,61,0,62,88,97,66,1.96,29.98,N/A,8,4,Fog Rain
9/27/95,KFTY,66,75,56,0,58,77,97,48,1.45,30.02,N/A,7,6,Fog
9/28/95,KFTY,66,75,57,0,57,76,97,48,2.8,30.12,N/A,12,6,Fog
9/29/95,KFTY,64,75,54,0,52,68,97,29,2.8,30.13,N/A,14,8,Fog
9/30/95,KFTY,69,79,59,0,57,66,81,48,2.24,30.13,N/A,9,9,
10/1/95,KFTY,67,73,61,0,61,80,90,68,2.85,30.1,N/A,9,9,Fog
10/2/95,KFTY,72,81,64,0,65,80,96,60,2.98,30.03,N/A,9,8,
10/3/95,KFTY,72,75,68,0,68,87,100,74,3.15,29.87,N/A,15,7,Fog Rain
10/4/95,KFTY,66,68,63,0,65,96,100,93,0.71,29.69,N/A,17,4,Fog Rain Thunderstorm
10/5/95,KFTY,72,75,65,0,59,69,93,21,1.49,29.52,N/A,26,7,Fog Rain
10/6/95,KFTY,71,81,61,0,32,25,33,16,2.96,29.85,N/A,9,5,Fog
10/7/95,KFTY,62,70,54,3,44,51,84,28,2.06,29.97,N/A,9,9,
10/8/95,KFTY,60,75,46,4,51,71,96,41,1.95,30.03,N/A,7,10,
10/9/95,KFTY,63,74,52,2,55,73,97,50,2.06,30.1,N/A,9,9,
10/10/95,KFTY,64,77,52,0,56,74,97,48,2.2,30.12,N/A,12,8,Fog
10/11/95,KFTY,68,79,57,0,59,78,96,52,2.85,30.13,N/A,9,9,
10/12/95,KFTY,67,75,59,0,60,77,93,62,2.86,30.14,N/A,9,8,Fog
10/13/95,KFTY,66,70,61,0,64,88,100,33,0.73,30.05,N/A,51,6,Fog Rain
10/14/95,KFTY,61,68,54,4,63,92,100,77,1.36,29.94,N/A,9,6,Fog Rain Thunderstorm
10/15/95,KFTY,55,65,45,10,39,56,86,29,2.38,30,N/A,14,12,
10/16/95,KFTY,58,72,43,8,42,65,96,34,2.51,30.14,N/A,9,12,
10/17/95,KFTY,58,70,45,8,44,61,90,37,1.9,30.26,N/A,39,13,
10/18/95,KFTY,59,72,46,6,47,70,96,43,1.85,30.25,N/A,10,12,
10/19/95,KFTY,62,74,50,3,54,73,97,50,2.72,30.17,N/A,55,12,
10/20/95,KFTY,59,68,47,6,49,72,96,42,1.38,29.97,N/A,12,9,Fog Rain
10/21/95,KFTY,52,63,41,13,35,58,80,28,1.8,29.99,N/A,12,12,
10/22/95,KFTY,54,72,36,11,37,63,97,24,2.36,30.16,N/A,5,10,
10/23/95,KFTY,56,72,41,8,48,73,93,51,1.82,30.25,N/A,10,11,
10/24/95,KFTY,64,72,55,2,59,85,97,70,1.99,30.21,N/A,7,7,Fog
10/25/95,KFTY,56,68,45,8,37,53,73,26,1.84,30.14,N/A,7,10,
10/26/95,KFTY,60,74,45,6,42,61,89,26,1.79,29.99,N/A,0,10,
10/27/95,KFTY,62,72,52,3,54,82,97,62,1.25,29.78,N/A,16,8,Fog Rain Thunderstorm
10/28/95,KFTY,57,64,48,8,40,60,96,27,1.3,29.9,N/A,16,11,Fog
10/29/95,KFTY,49,59,39,16,32,52,73,36,2.18,30.18,N/A,8,10,
10/30/95,KFTY,52,61,43,13,32,47,65,34,2.24,30.32,N/A,10,10,
10/31/95,KFTY,52,55,48,14,43,77,97,40,0.54,30.29,N/A,8,5,Fog Rain
11/1/95,KFTY,56,61,52,8,57,96,100,93,0.61,30.18,N/A,6,4,Fog Rain
11/2/95,KFTY,66,70,61,0,64,97,100,90,0.64,30.04,N/A,9,4,Fog Rain Thunderstorm
11/3/95,KFTY,52,64,41,12,51,83,100,41,0.58,30.03,N/A,15,5,Fog Rain
11/4/95,KFTY,40,48,32,25,26,61,100,28,2.15,30.3,N/A,16,13,
11/5/95,KFTY,38,45,32,26,29,68,93,51,1.72,30.35,N/A,6,11,
11/6/95,KFTY,43,54,32,22,34,78,100,40,0.35,30.24,N/A,5,6,Fog Rain
11/7/95,KFTY,64,64,61,2,61,92,96,87,0.58,29.75,N/A,14,6,Fog Rain Thunderstorm
11/8/95,KFTY,46,52,38,18,32,61,76,38,0.91,30.07,N/A,12,10,
11/9/95,KFTY,42,54,30,23,24,53,79,24,1.38,30.26,N/A,6,12,
11/10/95,KFTY,48,61,36,16,36,61,89,32,1.63,30.24,N/A,9,10,Rain
11/11/95,KFTY,49,64,34,16,45,82,97,62,0.86,29.96,N/A,22,8,Fog Rain
11/12/95,KFTY,40,50,29,26,22,58,99,27,1.62,30.18,N/A,15,13,
11/13/95,KFTY,41,54,28,24,28,66,96,26,0.85,30.07,N/A,5,8,Fog Rain
11/14/95,KFTY,38,43,32,28,31,73,93,55,1.25,29.97,N/A,17,11,Fog
11/15/95,KFTY,35,43,27,30,22,62,82,38,1.58,30.13,N/A,14,10,
11/16/95,KFTY,40,52,29,24,29,72,92,43,1.22,30.25,N/A,8,10,Fog
11/17/95,KFTY,42,55,30,22,29,62,92,33,1.91,30.31,N/A,6,9,
11/18/95,KFTY,51,63,39,14,31,54,82,30,1.58,30.24,N/A,5,11,Fog
11/19/95,KFTY,53,68,38,12,32,51,76,26,1.7,30.19,N/A,9,7,Fog
11/20/95,KFTY,50,63,38,14,32,52,76,31,2.23,30.14,N/A,7,6,Fog
11/21/95,KFTY,49,55,41,16,27,48,93,17,1.55,30.07,N/A,15,9,Fog
11/22/95,KFTY,42,54,30,23,18,44,70,19,1.87,30.17,N/A,8,10,
11/23/95,KFTY,50,68,32,15,34,63,93,25,1.54,30.13,N/A,9,8,Fog Rain
11/24/95,KFTY,48,52,45,16,43,81,97,63,1.49,30.15,N/A,12,5,Fog
11/25/95,KFTY,44,55,32,22,36,79,100,42,1.43,30.25,N/A,8,8,Fog
11/26/95,KFTY,49,68,30,16,31,63,96,18,2.19,30.12,N/A,7,10,Fog
11/27/95,KFTY,55,72,38,10,46,75,93,47,2.5,29.95,N/A,15,9,Fog
11/28/95,KFTY,59,72,46,6,56,78,93,57,1.35,29.98,N/A,14,8,Fog Rain Thunderstorm
11/29/95,KFTY,46,54,37,20,39,80,93,55,0.91,30.05,N/A,14,8,Fog Rain
11/30/95,KFTY,45,56,34,20,35,78,97,42,1.91,30.17,N/A,0,10,Fog
12/1/95,KFTY,33,36,30,32,32,97,100,92,0.36,30.13,N/A,8,7,Fog
12/2/95,KFTY,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,0,30.11,N/A,0,12,Fog
12/3/95,KFTY,50,61,38,16,32,58,76,32,1.07,30.12,N/A,5,8,Fog
12/4/95,KFTY,60,68,48,5,48,73,97,43,1.93,30.06,N/A,6,8,Fog
12/5/95,KFTY,50,55,45,15,48,87,100,68,0,30.08,N/A,6,4,Fog
12/6/95,KFTY,52,55,50,12,40,68,100,39,0.51,30.06,N/A,5,3,Fog Rain
12/7/95,KFTY,45,54,36,20,37,84,100,43,1.27,30.06,N/A,12,6,Fog
12/8/95,KFTY,42,48,36,23,26,57,96,30,1.89,30.19,N/A,12,10,Rain
12/9/95,KFTY,34,41,25,31,28,74,97,38,1.15,30.17,N/A,14,8,Fog Rain
12/10/95,KFTY,22,30,14,43,-1,36,47,24,0.58,30.42,N/A,16,10,
12/11/95,KFTY,30,41,19,35,4,38,66,18,1.01,30.41,N/A,8,10,
12/12/95,KFTY,40,55,25,25,24,61,83,28,2.2,30.34,N/A,9,10,
12/13/95,KFTY,44,59,30,20,30,63,96,35,2.03,30.31,N/A,10,10,
12/14/95,KFTY,43,48,41,22,31,60,65,50,0.49,30.24,N/A,5,9,Fog
12/15/95,KFTY,62,72,52,3,33,34,93,23,2.66,30.18,N/A,8,6,Fog
12/16/95,KFTY,58,63,54,6,48,68,96,31,1.23,30.07,N/A,9,8,Fog Rain
12/17/95,KFTY,52,59,45,13,39,63,90,41,1.08,30.23,N/A,15,9,Fog Rain
12/18/95,KFTY,48,52,43,18,43,90,100,56,0,30.06,N/A,14,4,Fog Rain Thunderstorm
12/19/95,KFTY,52,61,43,13,44,85,100,54,1.08,29.64,N/A,20,7,Fog Rain
12/20/95,KFTY,36,41,32,28,23,59,79,38,1.2,29.91,N/A,18,13,
12/21/95,KFTY,32,39,25,33,19,60,75,41,1.41,30.04,N/A,12,10,
12/22/95,KFTY,30,36,23,36,19,67,78,54,1.3,30.07,N/A,10,10,
12/23/95,KFTY,30,36,25,34,17,59,72,46,1,30.15,N/A,14,10,
12/24/95,KFTY,35,45,25,30,15,55,69,30,1.28,30.21,N/A,14,12,
12/25/95,KFTY,33,45,21,32,22,66,88,44,1.52,30.13,N/A,15,12,
12/26/95,KFTY,33,41,25,32,15,52,64,32,1.07,30.11,N/A,12,13,
12/27/95,KFTY,34,41,28,30,22,61,75,49,1.49,30.08,N/A,13,10,
12/28/95,KFTY,31,37,25,34,17,57,71,41,1,30.23,N/A,10,10,
12/29/95,KFTY,34,50,18,31,19,60,92,31,1.6,30.38,N/A,5,10,
12/30/95,KFTY,36,52,21,28,29,71,92,47,1.76,30.29,N/A,9,9,
12/31/95,KFTY,46,50,41,20,43,87,100,50,0.72,29.93,N/A,7,4,Fog Rain
1/1/96,KFTY,50,52,48,15,49,95,100,45,1.03,29.72,N/A,8,2,Fog Rain
1/2/96,KFTY,56,61,50,8,40,62,100,33,0.6,29.56,N/A,16,3,Fog Rain
1/3/96,KFTY,38,47,30,26,29,73,92,54,1.15,29.79,N/A,14,10,
1/4/96,KFTY,34,43,25,31,23,65,88,47,1.07,30.11,N/A,14,10,
1/5/96,KFTY,40,54,25,26,30,69,92,43,1.35,30.24,N/A,8,8,Fog Rain
1/6/96,KFTY,44,46,38,22,40,88,97,68,0,30.1,N/A,10,5,Fog Rain
1/7/96,KFTY,28,37,19,36,20,80,100,65,0,29.89,N/A,18,5,Fog Snow
1/8/96,KFTY,24,29,18,42,10,60,74,43,0.75,30.16,N/A,18,9,Snow
1/9/96,KFTY,33,50,16,32,17,58,84,32,1.54,30.09,N/A,12,10,
1/10/96,KFTY,39,46,30,26,26,63,82,44,1.68,30.11,N/A,12,11,
1/11/96,KFTY,35,45,25,30,27,73,96,47,0.7,29.96,N/A,14,6,Fog Rain
1/12/96,KFTY,36,39,32,28,30,76,86,70,1.59,29.85,N/A,56,7,Fog
1/13/96,KFTY,42,54,30,23,29,69,92,42,1.82,30.02,N/A,12,12,
1/14/96,KFTY,48,66,29,18,33,60,92,29,1.06,30.09,N/A,8,9,Fog
1/15/96,KFTY,49,64,34,16,41,74,93,54,2.88,30.21,N/A,5,10,
1/16/96,KFTY,44,46,41,22,40,89,100,54,0.46,30.25,N/A,13,5,Fog Rain
1/17/96,KFTY,48,52,43,18,46,89,100,80,1.55,30.18,N/A,10,3,Fog
1/18/96,KFTY,58,63,52,8,41,62,100,30,0.54,29.88,N/A,17,4,Fog Rain Thunderstorm
1/19/96,KFTY,34,50,18,30,17,65,93,50,0.73,29.99,N/A,25,9,Fog Rain Snow Thunderstorm
1/20/96,KFTY,30,45,14,36,11,53,84,23,1.01,30.26,N/A,7,10,
1/21/96,KFTY,38,48,28,26,23,58,96,46,1.64,30.35,N/A,8,10,Rain
1/22/96,KFTY,36,50,23,28,27,72,96,41,1.73,30.37,N/A,9,8,Fog
1/23/96,KFTY,44,64,25,20,39,83,97,56,2.1,30.16,N/A,56,9,Fog
1/24/96,KFTY,46,59,32,18,40,71,93,43,1.46,29.9,N/A,22,10,Fog Rain Thunderstorm
1/25/96,KFTY,38,50,25,28,18,51,78,22,1.71,30.31,N/A,6,12,
1/26/96,KFTY,40,45,37,25,32,74,100,41,0.41,30.17,N/A,13,7,Fog Rain Thunderstorm
1/27/96,KFTY,43,52,32,22,28,61,100,31,1.28,30.12,N/A,17,7,Fog Rain Thunderstorm
1/28/96,KFTY,36,47,25,29,12,38,61,21,1.67,30.36,N/A,12,10,
1/29/96,KFTY,42,46,37,24,26,54,71,35,0.47,30.22,N/A,10,9,Rain
1/30/96,KFTY,48,55,41,18,47,95,100,43,0,30.04,N/A,7,4,Fog Rain
1/31/96,KFTY,44,55,32,22,38,83,100,51,0.93,29.9,N/A,16,6,Fog Rain
2/1/96,KFTY,35,41,29,30,30,77,89,68,0,30.04,N/A,8,6,Fog Rain
2/2/96,KFTY,33,39,27,32,32,85,100,73,0,29.96,N/A,26,4,Fog Rain Thunderstorm
2/3/96,KFTY,22,25,16,44,17,83,89,74,0,30.08,N/A,14,7,Fog Snow
2/4/96,KFTY,14,18,9,52,5,68,77,59,0,30.48,N/A,21,12,
2/5/96,KFTY,18,32,5,46,3,56,73,33,0,30.6,N/A,9,13,
2/6/96,KFTY,30,43,18,34,26,81,92,65,0,30.51,N/A,0,14,
2/7/96,KFTY,42,52,32,23,32,67,100,45,0,30.34,N/A,12,11,
2/8/96,KFTY,51,63,39,14,33,50,82,31,0,30.1,N/A,16,12,
2/9/96,KFTY,58,65,46,8,32,37,56,28,0,29.98,N/A,16,11,Fog Rain
2/10/96,KFTY,53,72,34,12,32,52,89,23,0,30.02,N/A,29,9,Fog
2/11/96,KFTY,52,59,43,13,32,43,63,35,0,29.91,N/A,17,8,Fog
2/12/96,KFTY,38,43,32,28,32,83,100,63,0,30.14,N/A,17,15,
2/13/96,KFTY,43,54,32,22,32,60,100,42,0,30.16,N/A,13,14,
2/14/96,KFTY,51,61,41,14,32,51,68,33,0,29.8,N/A,14,10,
2/15/96,KFTY,50,59,38,15,32,46,76,36,0,29.73,N/A,16,13,
2/16/96,KFTY,34,36,32,31,32,93,100,83,0,29.9,N/A,21,9,Snow
2/17/96,KFTY,40,47,32,26,32,70,96,54,0,29.99,N/A,16,13,
2/18/96,KFTY,44,55,32,22,32,61,100,40,0,29.91,N/A,7,14,
2/19/96,KFTY,48,61,36,16,32,58,86,33,0,29.93,N/A,16,9,Rain
2/20/96,KFTY,60,68,52,5,32,38,45,25,0,29.91,N/A,13,9,Fog Rain
2/21/96,KFTY,56,70,41,10,32,44,68,25,0,30.04,N/A,10,5,Fog
2/22/96,KFTY,58,70,46,7,32,39,56,25,0,29.95,N/A,8,4,Fog
2/23/96,KFTY,64,75,52,2,32,33,47,20,0,29.88,N/A,9,6,Fog
2/24/96,KFTY,58,65,52,6,32,35,45,28,0,30.05,N/A,16,13,
2/25/96,KFTY,56,75,36,10,32,46,86,20,0,30.15,N/A,8,13,
2/26/96,KFTY,61,77,45,4,32,35,58,19,0,30.05,N/A,12,11,
2/27/96,KFTY,66,74,57,0,32,31,37,21,0,29.98,N/A,14,8,Fog
2/28/96,KFTY,58,64,47,7,32,36,54,29,0,29.94,N/A,16,12,Fog Rain Thunderstorm
2/29/96,KFTY,38,45,32,26,32,76,100,58,0,30.14,N/A,17,12,
3/1/96,KFTY,40,47,34,24,32,71,89,54,0,29.97,N/A,12,10,Rain
3/2/96,KFTY,44,57,32,20,32,61,100,37,0,29.92,N/A,17,13,
3/3/96,KFTY,46,55,36,20,32,59,86,40,0,30.22,N/A,14,14,
